,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"B[2, 55]",0.006,0.449,-0.884,0.798,0.012,0.008,1742.0,2097.0,1.0
"B[2, 56]",0.008,0.6,-1.126,1.075,0.016,0.011,1783.0,2051.0,1.0
"B[2, 57]",-0.002,0.279,-0.481,0.459,0.003,0.003,5325.0,5332.0,1.0
"B[2, 58]",-0.016,0.146,-0.338,0.258,0.002,0.002,4788.0,6274.0,1.0
"B[2, 59]",0.005,0.335,-0.659,0.562,0.007,0.005,2500.0,3122.0,1.0
"B[2, 60]",-0.002,0.276,-0.521,0.433,0.003,0.002,5988.0,5760.0,1.0
"B[2, 61]",-0.002,0.288,-0.502,0.464,0.004,0.003,4618.0,4083.0,1.0
"B[2, 62]",0.003,0.285,-0.53,0.503,0.004,0.003,4586.0,4072.0,1.0
"B[2, 63]",0.004,0.309,-0.518,0.558,0.005,0.003,3744.0,4086.0,1.0
"B[2, 64]",0.001,0.291,-0.49,0.457,0.003,0.002,5864.0,5933.0,1.0
"B[2, 65]",-0.001,0.286,-0.506,0.474,0.004,0.003,5369.0,5953.0,1.0
"B[2, 66]",-0.004,0.3,-0.518,0.468,0.004,0.003,6163.0,5732.0,1.0
"B[2, 67]",-0.004,0.296,-0.534,0.522,0.004,0.004,4638.0,4841.0,1.0
"B[2, 68]",-0.004,0.3,-0.487,0.6,0.005,0.003,3851.0,4738.0,1.0
"B[2, 69]",-0.001,0.33,-0.583,0.546,0.004,0.004,6842.0,6052.0,1.0
"B[2, 70]",-0.002,0.314,-0.568,0.524,0.005,0.003,4251.0,4764.0,1.0
"B[2, 71]",0.006,0.35,-0.564,0.626,0.004,0.003,6813.0,5270.0,1.0
"B[2, 72]",-0.001,0.304,-0.578,0.553,0.005,0.004,4271.0,4588.0,1.0
"B[2, 73]",0.002,0.32,-0.576,0.506,0.004,0.003,5627.0,5263.0,1.0
"B[2, 74]",0.001,0.352,-0.63,0.627,0.004,0.004,6986.0,5447.0,1.0
"B[2, 75]",-0.006,0.333,-0.611,0.52,0.004,0.003,4485.0,4991.0,1.0
"B[2, 76]",0.0,0.348,-0.512,0.653,0.005,0.004,4396.0,4370.0,1.0
"B[2, 77]",-0.001,0.316,-0.534,0.571,0.004,0.003,4632.0,5332.0,1.0
"B[2, 78]",-0.0,0.378,-0.641,0.648,0.004,0.003,6839.0,5435.0,1.0
"B[2, 79]",0.001,0.325,-0.572,0.536,0.005,0.004,4491.0,4657.0,1.0
"B[2, 80]",-0.002,0.37,-0.586,0.666,0.004,0.004,6594.0,5196.0,1.0
"B[2, 81]",0.006,0.401,-0.791,0.599,0.004,0.003,6367.0,5475.0,1.0
"B[2, 82]",0.003,0.384,-0.608,0.676,0.004,0.004,6902.0,5264.0,1.0
"B[2, 83]",0.004,0.343,-0.562,0.512,0.004,0.003,5852.0,5991.0,1.0
"B[2, 84]",-0.002,0.332,-0.538,0.549,0.004,0.003,6440.0,5529.0,1.0
"B[2, 85]",0.004,0.705,-1.259,1.346,0.018,0.013,1752.0,1931.0,1.0
"B[2, 86]",0.01,0.454,-0.795,0.817,0.01,0.007,2409.0,2697.0,1.0
"B[2, 87]",-0.004,0.322,-0.576,0.547,0.004,0.003,4975.0,5927.0,1.0
"B[2, 88]",-0.005,0.337,-0.592,0.52,0.004,0.003,5792.0,5153.0,1.0
"B[2, 89]",0.002,0.377,-0.606,0.615,0.005,0.004,4052.0,4825.0,1.0
"B[2, 90]",-0.01,0.347,-0.6,0.586,0.004,0.003,5407.0,4526.0,1.0
"B[2, 91]",-0.001,0.385,-0.7,0.677,0.004,0.004,6598.0,5871.0,1.0
"B[2, 92]",-0.006,0.354,-0.575,0.617,0.005,0.003,5303.0,4903.0,1.0
"B[2, 93]",-0.002,0.365,-0.617,0.624,0.005,0.004,5232.0,4569.0,1.0
"B[2, 94]",-0.005,0.351,-0.634,0.581,0.005,0.004,4622.0,5708.0,1.0
"B[2, 95]",-0.005,0.399,-0.749,0.715,0.005,0.004,6170.0,5269.0,1.0
"B[2, 96]",-0.002,0.349,-0.55,0.654,0.005,0.003,4863.0,4601.0,1.0
"B[2, 97]",0.004,0.337,-0.6,0.604,0.004,0.004,5326.0,5552.0,1.0
"B[2, 98]",0.005,0.429,-0.712,0.719,0.005,0.005,6900.0,5012.0,1.0
"B[2, 99]",-0.009,0.415,-0.702,0.794,0.005,0.004,6650.0,5365.0,1.0
"B[2, 100]",-0.004,0.419,-0.75,0.712,0.005,0.005,6999.0,5060.0,1.0
"B[2, 101]",0.005,0.433,-0.684,0.742,0.005,0.006,6702.0,5485.0,1.0
"B[2, 102]",-0.008,0.423,-0.752,0.711,0.005,0.004,7179.0,5536.0,1.0
"B[2, 103]",-0.0,0.363,-0.709,0.6,0.005,0.004,4727.0,5272.0,1.0
"B[2, 104]",0.0,0.38,-0.65,0.662,0.005,0.004,4303.0,4814.0,1.0
"B[2, 105]",-0.002,0.426,-0.724,0.821,0.005,0.005,7186.0,5026.0,1.0
"B[2, 106]",-0.004,0.352,-0.649,0.571,0.005,0.003,5392.0,5161.0,1.0
"B[2, 107]",0.006,0.428,-0.734,0.743,0.005,0.005,6776.0,5821.0,1.0
"B[2, 108]",0.004,0.386,-0.614,0.646,0.004,0.003,6417.0,5458.0,1.0
"B[2, 109]",-0.002,0.378,-0.693,0.63,0.006,0.004,4067.0,4147.0,1.0
"B[2, 110]",0.01,0.473,-0.83,0.754,0.005,0.005,6810.0,5112.0,1.0
"B[2, 111]",0.001,0.435,-0.766,0.716,0.005,0.004,6789.0,5451.0,1.0
"B[2, 112]",-0.004,0.365,-0.681,0.623,0.005,0.004,5056.0,5441.0,1.0
"B[2, 113]",-0.008,0.377,-0.665,0.691,0.005,0.004,5177.0,4051.0,1.0
"B[2, 114]",0.003,0.402,-0.636,0.654,0.005,0.004,4742.0,5138.0,1.0
"B[2, 115]",-0.002,0.378,-0.681,0.655,0.005,0.004,5368.0,5411.0,1.0
"B[2, 116]",-0.005,0.404,-0.6,0.756,0.005,0.004,5474.0,5185.0,1.0
"B[2, 117]",-0.001,0.407,-0.649,0.682,0.005,0.004,5437.0,5526.0,1.0
"B[2, 118]",0.001,0.399,-0.676,0.672,0.005,0.004,5525.0,5217.0,1.0
"B[2, 119]",0.004,0.457,-0.817,0.805,0.005,0.004,6974.0,5949.0,1.0
"B[2, 120]",0.014,0.478,-0.77,0.792,0.006,0.005,6398.0,5087.0,1.0
"B[2, 121]",0.004,0.4,-0.636,0.708,0.006,0.004,4816.0,4610.0,1.0
"B[2, 122]",0.001,0.377,-0.689,0.645,0.005,0.004,5403.0,5831.0,1.0
"B[2, 123]",-0.005,0.477,-0.797,0.862,0.006,0.005,6572.0,5133.0,1.0
"B[2, 124]",-0.001,0.454,-0.858,0.784,0.005,0.005,7350.0,4861.0,1.0
"B[3, 0]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"B[3, 1]",0.004,0.194,-0.361,0.367,0.002,0.002,9990.0,5369.0,1.0
"B[3, 2]",0.001,0.284,-0.551,0.517,0.002,0.004,17941.0,5556.0,1.0
"B[3, 3]",0.001,0.324,-0.594,0.619,0.003,0.004,13196.0,5160.0,1.0
"B[3, 4]",-0.005,0.374,-0.73,0.67,0.003,0.004,12161.0,5862.0,1.0
"B[3, 5]",-0.047,0.555,-1.08,0.992,0.014,0.01,1491.0,3776.0,1.0
"B[3, 6]",-0.0,0.467,-0.871,0.903,0.004,0.006,14192.0,5931.0,1.0
"B[3, 7]",-0.805,0.235,-1.243,-0.367,0.003,0.002,5419.0,5902.0,1.0
"B[3, 8]",-0.007,0.548,-1.018,1.052,0.004,0.007,17327.0,6255.0,1.0
"B[3, 9]",-0.011,0.589,-1.135,1.069,0.005,0.007,14315.0,6236.0,1.0
"B[3, 10]",0.011,0.62,-1.174,1.168,0.005,0.008,15366.0,5288.0,1.0
"B[3, 11]",-0.005,0.655,-1.213,1.253,0.005,0.008,15820.0,5537.0,1.0
"B[3, 12]",0.001,0.686,-1.305,1.259,0.006,0.009,14769.0,5421.0,1.0
"B[3, 13]",0.008,0.702,-1.341,1.278,0.006,0.009,14644.0,5536.0,1.0
"B[3, 14]",0.013,0.734,-1.39,1.392,0.006,0.009,15577.0,6409.0,1.0
"B[3, 15]",0.004,0.734,-1.359,1.378,0.006,0.009,15880.0,5632.0,1.0
"B[3, 16]",-0.008,0.781,-1.39,1.496,0.006,0.01,15893.0,5896.0,1.0
"B[3, 17]",-0.918,0.255,-1.391,-0.438,0.004,0.003,4168.0,5420.0,1.0
"B[3, 18]",1.413,0.253,0.941,1.898,0.004,0.003,4805.0,5743.0,1.0
"B[3, 19]",0.261,0.25,-0.21,0.73,0.004,0.003,4569.0,5650.0,1.0
"B[3, 20]",-0.88,0.248,-1.358,-0.425,0.004,0.003,4487.0,5748.0,1.0
"B[3, 21]",-0.277,0.249,-0.733,0.207,0.004,0.003,4758.0,5903.0,1.0
"B[3, 22]",2.231,0.254,1.749,2.699,0.004,0.003,4700.0,5519.0,1.0
"B[3, 23]",0.834,0.249,0.366,1.298,0.004,0.003,4546.0,5826.0,1.0
"B[3, 24]",-0.226,0.246,-0.682,0.235,0.004,0.003,4677.0,5813.0,1.0
"B[3, 25]",2.919,0.254,2.428,3.377,0.004,0.003,4274.0,5846.0,1.0
"B[3, 26]",0.445,0.251,-0.034,0.918,0.004,0.003,4692.0,5808.0,1.0
"B[3, 27]",1.485,0.254,1.007,1.963,0.004,0.003,4226.0,5152.0,1.0
"B[3, 28]",-1.021,0.257,-1.512,-0.551,0.004,0.003,4435.0,5387.0,1.0
"B[3, 29]",-0.922,0.257,-1.411,-0.448,0.004,0.003,4604.0,5459.0,1.0
"B[3, 30]",0.02,1.09,-2.007,2.087,0.009,0.014,14505.0,5639.0,1.0
"B[3, 31]",-1.051,0.252,-1.549,-0.596,0.004,0.003,4693.0,5144.0,1.0
"B[3, 32]",0.358,0.254,-0.117,0.841,0.004,0.003,4286.0,5346.0,1.0
"B[3, 33]",0.765,0.254,0.299,1.257,0.004,0.003,4833.0,5922.0,1.0
"B[3, 34]",-0.375,0.257,-0.868,0.107,0.004,0.003,4594.0,5694.0,1.0
"B[3, 35]",-0.335,0.254,-0.806,0.143,0.004,0.003,4225.0,5326.0,1.0
"B[3, 36]",2.581,0.257,2.096,3.054,0.004,0.003,4319.0,5295.0,1.0
"B[3, 37]",2.872,0.255,2.377,3.338,0.004,0.003,4386.0,5273.0,1.0
"B[3, 38]",-0.482,0.256,-0.943,0.015,0.004,0.003,4370.0,5529.0,1.0
"B[3, 39]",-0.52,0.254,-0.979,-0.019,0.004,0.003,4262.0,5683.0,1.0
"B[3, 40]",-0.933,0.252,-1.412,-0.465,0.004,0.003,4450.0,5877.0,1.0
"B[3, 41]",-0.476,0.256,-0.965,-0.0,0.004,0.003,4586.0,6071.0,1.0
"B[3, 42]",1.602,0.254,1.144,2.103,0.004,0.003,4592.0,5044.0,1.0
"B[3, 43]",0.071,0.257,-0.423,0.541,0.004,0.003,4769.0,6130.0,1.0
"B[3, 44]",0.154,0.255,-0.32,0.647,0.004,0.003,4602.0,5775.0,1.0
"B[3, 45]",-0.893,0.257,-1.383,-0.424,0.004,0.003,4841.0,5492.0,1.0
"B[3, 46]",-0.958,0.257,-1.418,-0.452,0.004,0.003,4417.0,5536.0,1.0
"B[3, 47]",-0.988,0.253,-1.47,-0.518,0.004,0.003,4650.0,4769.0,1.0
"B[3, 48]",-0.005,1.366,-2.623,2.545,0.011,0.019,16786.0,4627.0,1.0
"B[3, 49]",-0.909,0.253,-1.375,-0.42,0.004,0.003,4982.0,5830.0,1.0
"B[3, 50]",-0.509,0.254,-0.989,-0.038,0.004,0.003,4850.0,5762.0,1.0
"B[3, 51]",0.661,0.256,0.197,1.159,0.004,0.003,4798.0,5685.0,1.0
"B[3, 52]",-0.193,0.256,-0.696,0.261,0.004,0.003,4723.0,5900.0,1.0
"B[3, 53]",-0.528,0.259,-1.015,-0.031,0.004,0.003,4862.0,5506.0,1.0
"B[3, 54]",-0.924,0.256,-1.397,-0.446,0.004,0.003,4539.0,5625.0,1.0
"B[3, 55]",3.288,0.262,2.813,3.8,0.004,0.003,4225.0,5656.0,1.0
"B[3, 56]",4.484,0.261,3.989,4.97,0.004,0.003,4274.0,5874.0,1.0
"B[3, 57]",-0.673,0.256,-1.157,-0.188,0.004,0.003,4551.0,5529.0,1.0
"B[3, 58]",-0.618,0.258,-1.108,-0.14,0.004,0.003,4592.0,5771.0,1.0
"B[3, 59]",1.815,0.26,1.327,2.301,0.004,0.003,4463.0,5561.0,1.0
"B[3, 60]",-0.336,0.256,-0.831,0.122,0.004,0.003,4890.0,5525.0,1.0
"B[3, 61]",-0.641,0.257,-1.123,-0.161,0.004,0.003,4276.0,5622.0,1.0
"B[3, 62]",-0.915,0.258,-1.4,-0.431,0.004,0.003,4590.0,5489.0,1.0
"B[3, 63]",-0.985,0.258,-1.457,-0.483,0.004,0.003,4344.0,5091.0,1.0
"B[3, 64]",0.411,0.257,-0.081,0.893,0.004,0.003,4388.0,5608.0,1.0
"B[3, 65]",-0.433,0.254,-0.906,0.046,0.004,0.003,4783.0,5635.0,1.0
"B[3, 66]",-0.343,0.257,-0.831,0.145,0.004,0.003,4926.0,5786.0,1.0
"B[3, 67]",-0.928,0.258,-1.418,-0.457,0.004,0.003,5166.0,5819.0,1.0
"B[3, 68]",-1.05,0.256,-1.496,-0.537,0.004,0.003,4787.0,5847.0,1.0
"B[3, 69]",-0.001,1.597,-2.986,2.926,0.014,0.02,12636.0,5741.0,1.0
"B[3, 70]",-0.955,0.259,-1.434,-0.46,0.004,0.003,4699.0,5534.0,1.0
"B[3, 71]",-0.035,1.664,-3.41,2.955,0.013,0.022,16280.0,5893.0,1.0
"B[3, 72]",-1.092,0.255,-1.592,-0.633,0.004,0.003,4701.0,6106.0,1.0
"B[3, 73]",-0.597,0.254,-1.091,-0.128,0.004,0.003,4408.0,5441.0,1.0
"B[3, 74]",-0.004,1.694,-3.16,3.173,0.013,0.022,16567.0,5564.0,1.0
"B[3, 75]",-0.941,0.256,-1.432,-0.472,0.004,0.003,4398.0,5789.0,1.0
"B[3, 76]",-0.954,0.257,-1.444,-0.478,0.004,0.003,4634.0,5697.0,1.0
"B[3, 77]",-0.849,0.258,-1.325,-0.361,0.004,0.002,5392.0,6440.0,1.0
"B[3, 78]",0.01,1.713,-3.215,3.183,0.014,0.022,14429.0,5890.0,1.0
"B[3, 79]",-0.918,0.262,-1.408,-0.427,0.004,0.003,4130.0,5205.0,1.0
"B[3, 80]",-0.018,1.743,-3.387,3.081,0.015,0.022,13863.0,5725.0,1.0
"B[3, 81]",-0.022,1.756,-3.175,3.438,0.014,0.021,16667.0,6103.0,1.0
"B[3, 82]",-0.018,1.748,-3.314,3.288,0.014,0.022,16113.0,5796.0,1.0
"B[3, 83]",-0.113,0.26,-0.619,0.362,0.004,0.003,4702.0,5664.0,1.0
"B[3, 84]",-0.116,0.257,-0.583,0.383,0.004,0.003,4419.0,5540.0,1.0
"B[3, 85]",5.155,0.262,4.668,5.649,0.004,0.003,4490.0,6180.0,1.0
"B[3, 86]",2.381,0.26,1.891,2.87,0.004,0.003,4439.0,5948.0,1.0
"B[3, 87]",0.311,0.257,-0.175,0.798,0.004,0.003,3814.0,5305.0,1.0
"B[3, 88]",-0.279,0.257,-0.762,0.193,0.004,0.003,4467.0,5402.0,1.0
"B[3, 89]",-0.936,0.258,-1.409,-0.428,0.004,0.003,4751.0,5813.0,1.0
"B[3, 90]",-0.681,0.254,-1.169,-0.22,0.004,0.003,4586.0,5983.0,1.0
"B[3, 91]",-0.006,1.861,-3.649,3.406,0.015,0.023,16313.0,6000.0,1.0
"B[3, 92]",-0.61,0.259,-1.102,-0.131,0.004,0.003,4474.0,5722.0,1.0
"B[3, 93]",-0.837,0.259,-1.312,-0.342,0.004,0.003,4782.0,5591.0,1.0
"B[3, 94]",-0.964,0.259,-1.43,-0.458,0.004,0.003,4703.0,5741.0,1.0
"B[3, 95]",-0.032,1.922,-3.704,3.559,0.016,0.025,15304.0,5117.0,1.0
"B[3, 96]",-0.921,0.261,-1.441,-0.448,0.004,0.003,4116.0,5700.0,1.0
"B[3, 97]",-0.748,0.261,-1.238,-0.253,0.004,0.003,4600.0,5777.0,1.0
"B[3, 98]",-0.04,1.969,-3.54,3.701,0.016,0.024,14877.0,5805.0,1.0
"B[3, 99]",-0.036,1.975,-3.575,3.917,0.017,0.025,14293.0,5217.0,1.0
"B[3, 100]",-0.056,1.945,-3.693,3.652,0.015,0.025,16800.0,5903.0,1.0
"B[3, 101]",0.023,1.922,-3.605,3.664,0.015,0.025,16832.0,5970.0,1.0
"B[3, 102]",0.02,1.925,-3.572,3.627,0.015,0.024,16076.0,6160.0,1.0
"B[3, 103]",-1.001,0.263,-1.518,-0.527,0.004,0.003,4465.0,5439.0,1.0
"B[3, 104]",-0.864,0.253,-1.345,-0.405,0.004,0.003,4466.0,5694.0,1.0
"B[3, 105]",-0.023,2.018,-3.675,3.804,0.016,0.025,16608.0,5822.0,1.0
"B[3, 106]",-0.723,0.259,-1.234,-0.258,0.004,0.003,4527.0,5739.0,1.0
"B[3, 107]",-0.035,1.978,-3.69,3.794,0.015,0.026,16685.0,5617.0,1.0
"B[3, 108]",-0.516,0.256,-1.017,-0.042,0.004,0.003,4592.0,5377.0,1.0
"B[3, 109]",-0.961,0.257,-1.439,-0.475,0.004,0.003,4799.0,5510.0,1.0
"B[3, 110]",0.001,2.074,-3.837,3.984,0.017,0.026,15519.0,5674.0,1.0
"B[3, 111]",-0.035,2.087,-3.92,3.974,0.016,0.026,16882.0,5658.0,1.0
"B[3, 112]",-0.912,0.261,-1.415,-0.44,0.004,0.003,4879.0,5255.0,1.0
"B[3, 113]",-0.922,0.261,-1.409,-0.426,0.004,0.003,4537.0,5558.0,1.0
"B[3, 114]",-0.867,0.258,-1.34,-0.371,0.004,0.003,4541.0,5490.0,1.0
"B[3, 115]",-0.842,0.26,-1.328,-0.342,0.004,0.003,4930.0,6139.0,1.0
"B[3, 116]",-0.718,0.259,-1.22,-0.245,0.004,0.003,4331.0,5662.0,1.0
"B[3, 117]",-0.87,0.257,-1.366,-0.396,0.004,0.003,5009.0,5596.0,1.0
"B[3, 118]",-0.676,0.26,-1.146,-0.167,0.004,0.003,4402.0,5407.0,1.0
"B[3, 119]",-0.057,2.171,-4.106,4.107,0.017,0.027,15771.0,5762.0,1.0
"B[3, 120]",-0.03,2.119,-3.973,3.969,0.017,0.026,15735.0,5817.0,1.0
"B[3, 121]",-0.865,0.259,-1.356,-0.378,0.004,0.003,4698.0,6028.0,1.0
"B[3, 122]",-0.665,0.255,-1.136,-0.172,0.004,0.003,4651.0,5540.0,1.0
"B[3, 123]",-0.079,2.17,-4.053,4.092,0.017,0.026,15984.0,6072.0,1.0
"B[3, 124]",-0.03,2.2,-4.133,4.085,0.017,0.028,15998.0,6079.0,1.0
"B[4, 0]",0.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,
"B[4, 1]",-0.0,0.196,-0.311,0.313,0.002,0.002,9170.0,2858.0,1.0
"B[4, 2]",-0.001,0.278,-0.425,0.439,0.003,0.003,8540.0,3550.0,1.0
"B[4, 3]",-0.003,0.272,-0.482,0.493,0.003,0.004,9244.0,3304.0,1.0
"B[4, 4]",0.003,0.322,-0.572,0.535,0.004,0.003,8997.0,3249.0,1.0
"B[4, 5]",0.015,0.702,-1.098,1.232,0.013,0.009,3821.0,2555.0,1.0
"B[4, 6]",-0.003,0.397,-0.742,0.659,0.004,0.005,9535.0,3228.0,1.0
"B[4, 7]",-0.065,0.573,-1.134,0.844,0.019,0.014,807.0,974.0,1.0
"B[4, 8]",-0.0,0.509,-0.976,0.779,0.005,0.006,8986.0,3137.0,1.0
"B[4, 9]",-0.002,0.518,-0.953,0.849,0.006,0.007,8352.0,3295.0,1.0
"B[4, 10]",-0.005,0.582,-0.98,0.97,0.006,0.006,8990.0,3393.0,1.0
"B[4, 11]",-0.0,0.6,-0.991,1.017,0.007,0.007,9213.0,2855.0,1.0
"B[4, 12]",0.002,0.662,-1.14,1.059,0.007,0.01,8730.0,3161.0,1.0
"B[4, 13]",-0.003,0.664,-1.142,1.142,0.007,0.008,7844.0,2839.0,1.0
"B[4, 14]",0.01,0.679,-1.142,1.18,0.007,0.008,8346.0,3294.0,1.0
"B[4, 15]",0.002,0.728,-1.224,1.169,0.008,0.008,9088.0,3142.0,1.0
"B[4, 16]",0.001,0.729,-1.289,1.237,0.008,0.009,8042.0,2716.0,1.0
"B[4, 17]",-0.064,0.761,-1.531,1.143,0.02,0.014,1159.0,1214.0,1.0
"B[4, 18]",0.113,0.944,-1.375,1.918,0.032,0.022,822.0,894.0,1.0
"B[4, 19]",0.007,0.576,-0.914,1.034,0.008,0.006,4996.0,2988.0,1.0
"B[4, 20]",-0.083,0.429,-1.11,0.656,0.013,0.01,1157.0,1430.0,1.0
"B[4, 21]",-0.012,0.693,-1.222,1.179,0.009,0.008,5370.0,3027.0,1.0
"B[4, 22]",0.166,1.322,-1.941,2.469,0.052,0.037,625.0,868.0,1.0
"B[4, 23]",0.063,0.87,-1.277,1.685,0.02,0.014,1413.0,1392.0,1.0
"B[4, 24]",-0.021,0.799,-1.392,1.272,0.009,0.008,6386.0,4103.0,1.0
"B[4, 25]",0.229,1.561,-2.135,3.457,0.069,0.049,543.0,627.0,1.0
"B[4, 26]",0.037,0.84,-1.313,1.501,0.012,0.008,4294.0,2643.0,1.0
"B[4, 27]",0.098,1.052,-1.537,2.221,0.033,0.023,892.0,1041.0,1.0
"B[4, 28]",-0.067,0.932,-1.728,1.562,0.025,0.018,1281.0,1223.0,1.0
"B[4, 29]",-0.08,0.986,-1.846,1.427,0.024,0.017,1597.0,1552.0,1.0
"B[4, 30]",0.001,1.04,-1.775,1.767,0.011,0.012,9080.0,3041.0,1.0
"B[4, 31]",-0.084,0.978,-1.779,1.747,0.026,0.019,1311.0,1120.0,1.0
"B[4, 32]",0.025,0.852,-1.428,1.662,0.01,0.009,4851.0,3064.0,1.0
"B[4, 33]",0.07,1.028,-1.56,1.843,0.021,0.015,2045.0,1636.0,1.0
"B[4, 34]",-0.02,0.917,-1.622,1.505,0.011,0.009,5541.0,3427.0,1.0
"B[4, 35]",-0.03,0.906,-1.602,1.527,0.012,0.009,5225.0,4140.0,1.0
"B[4, 36]",0.203,1.524,-2.115,3.278,0.062,0.044,621.0,760.0,1.0
"B[4, 37]",0.215,1.711,-2.642,3.159,0.074,0.052,560.0,710.0,1.0
"B[4, 38]",-0.023,1.045,-1.688,1.663,0.014,0.01,4684.0,3096.0,1.0
"B[4, 39]",-0.038,1.088,-1.99,1.603,0.015,0.012,4168.0,2651.0,1.0
"B[4, 40]",-0.05,1.09,-2.068,1.684,0.019,0.013,2257.0,2544.0,1.0
"B[4, 41]",-0.042,1.046,-1.681,2.029,0.015,0.011,4212.0,2373.0,1.0
"B[4, 42]",0.137,1.341,-1.763,2.658,0.037,0.026,1152.0,1367.0,1.0
"B[4, 43]",0.002,0.994,-1.747,1.667,0.012,0.01,7395.0,3583.0,1.0
"B[4, 44]",0.001,0.986,-1.806,1.597,0.012,0.011,7544.0,3958.0,1.0
"B[4, 45]",-0.062,1.087,-2.162,1.694,0.022,0.016,2222.0,2079.0,1.0
"B[4, 46]",-0.078,1.092,-1.942,1.959,0.022,0.016,1969.0,2164.0,1.0
"B[4, 47]",-0.089,1.22,-2.199,1.888,0.027,0.019,2010.0,1903.0,1.0
"B[4, 48]",-0.027,1.177,-2.254,2.018,0.012,0.016,9948.0,3019.0,1.0
"B[4, 49]",-0.079,1.134,-2.377,1.818,0.026,0.018,1771.0,1865.0,1.0
"B[4, 50]",-0.04,1.142,-2.086,1.74,0.015,0.011,4977.0,3417.0,1.0
"B[4, 51]",0.059,1.279,-1.892,2.144,0.022,0.016,3070.0,2224.0,1.0
"B[4, 52]",-0.03,1.219,-1.937,1.968,0.014,0.011,6432.0,4086.0,1.0
"B[4, 53]",-0.03,1.151,-1.988,1.88,0.018,0.013,4382.0,2306.0,1.0
"B[4, 54]",-0.078,1.235,-2.243,1.91,0.021,0.015,2912.0,2363.0,1.0
"B[4, 55]",0.223,1.678,-2.626,3.412,0.071,0.05,598.0,678.0,1.0
"B[4, 56]",0.348,2.331,-3.424,5.03,0.108,0.076,515.0,596.0,1.0
"B[4, 57]",-0.047,1.343,-2.454,2.029,0.018,0.013,3577.0,3215.0,1.0
"B[4, 58]",-0.054,1.203,-2.2,1.866,0.017,0.013,4273.0,3216.0,1.0
"B[4, 59]",0.12,1.504,-2.225,2.862,0.042,0.03,1103.0,1042.0,1.0
"B[4, 60]",-0.014,1.249,-2.067,2.227,0.015,0.011,6289.0,3703.0,1.0
"B[4, 61]",-0.058,1.316,-2.181,2.191,0.018,0.015,4368.0,2738.0,1.0
"B[4, 62]",-0.063,1.198,-2.297,2.16,0.024,0.017,2611.0,1949.0,1.0
"B[4, 63]",-0.067,1.342,-2.306,2.42,0.024,0.017,2714.0,2566.0,1.0
"B[4, 64]",0.04,1.263,-1.992,2.357,0.015,0.013,6323.0,4332.0,1.0
"B[4, 65]",-0.008,1.286,-2.226,2.068,0.018,0.012,5094.0,4106.0,1.0
"B[4, 66]",-0.034,1.284,-2.16,2.202,0.016,0.014,6924.0,4062.0,1.0
"B[4, 67]",-0.061,1.338,-2.549,2.159,0.024,0.017,2493.0,1854.0,1.0
"B[4, 68]",-0.061,1.385,-2.566,2.183,0.026,0.018,2239.0,2147.0,1.0
"B[4, 69]",0.019,1.537,-2.561,2.448,0.017,0.02,8846.0,2007.0,1.0
"B[4, 70]",-0.092,1.382,-2.668,2.253,0.025,0.018,2846.0,2104.0,1.0
"B[4, 71]",-0.041,1.556,-2.716,2.62,0.015,0.019,9898.0,2542.0,1.0
"B[4, 72]",-0.086,1.533,-2.462,2.456,0.032,0.023,2021.0,1568.0,1.0
"B[4, 73]",-0.046,1.406,-2.506,2.217,0.018,0.012,4773.0,3589.0,1.0
"B[4, 74]",0.0,1.438,-2.485,2.426,0.015,0.016,9214.0,4089.0,1.0
"B[4, 75]",-0.068,1.399,-2.551,2.481,0.023,0.016,3052.0,2129.0,1.0
"B[4, 76]",-0.063,1.441,-2.809,2.233,0.022,0.016,2678.0,3271.0,1.0
"B[4, 77]",-0.079,1.387,-2.633,2.228,0.023,0.017,3110.0,2630.0,1.0
"B[4, 78]",-0.005,1.575,-2.809,2.61,0.017,0.018,8911.0,3652.0,1.0
"B[4, 79]",-0.081,1.533,-2.412,2.581,0.024,0.017,3023.0,3004.0,1.0
"B[4, 80]",-0.02,1.601,-2.931,2.567,0.018,0.02,8171.0,3293.0,1.0
"B[4, 81]",-0.018,1.565,-2.833,2.907,0.016,0.023,9293.0,2894.0,1.0
"B[4, 82]",-0.033,1.788,-2.849,2.83,0.019,0.019,9313.0,3061.0,1.0
"B[4, 83]",-0.026,1.407,-2.446,2.296,0.016,0.013,6910.0,3475.0,1.0
"B[4, 84]",-0.016,1.422,-2.457,2.21,0.017,0.015,7542.0,5010.0,1.0
"B[4, 85]",0.405,2.948,-4.717,5.476,0.124,0.088,569.0,674.0,1.0
"B[4, 86]",0.203,1.817,-2.685,3.937,0.054,0.038,1046.0,1207.0,1.0
"B[4, 87]",0.021,1.473,-2.364,2.605,0.018,0.015,6742.0,4567.0,1.0
"B[4, 88]",0.004,1.542,-2.452,2.5,0.019,0.013,7244.0,3619.0,1.0
"B[4, 89]",-0.096,1.535,-3.115,2.149,0.025,0.018,3073.0,2215.0,1.0
"B[4, 90]",-0.061,1.487,-2.553,2.657,0.019,0.017,4972.0,3477.0,1.0
